Feature,Importance
ch1_mgd_band_34_skew,8.307634081288802e-05
ch0_imag_band_9_mean,8.302725253330666e-05
ch0_real_band_20_skew,8.294028695508636e-05
ch1_phase_band_18_std,8.287597570711868e-05
ch0_imag_band_4_skew,8.285734638850604e-05
ch0_imag_band_35_skew,8.282126249442803e-05
ch0_lfcc_14_kurtosis,8.280989172970982e-05
ch0_cqcc_9_kurtosis,8.26667741867784e-05
ch1_mfcc_4_skew,8.26584873645898e-05
ch0_phase_band_37_mean,8.260549155252541e-05
ch1_real_band_33_skew,8.2548359199004e-05
ch1_lfcc_14_mean,8.250055026390395e-05
ch1_phase_band_27_mean,8.240958951828498e-05
ch0_real_band_35_skew,8.240575443477971e-05
ch1_real_band_13_skew,8.228967995875335e-05
ch1_imag_band_37_skew,8.227144551199493e-05
ch1_imag_band_31_skew,8.211761949477503e-05
ch0_imag_band_33_skew,8.184906572559892e-05
ch1_cqcc_16_kurtosis,8.182345890207902e-05
ch0_lfcc_4_kurtosis,8.18153148021914e-05
ch0_imag_band_36_skew,8.175401981405409e-05
ch0_lfcc_10_kurtosis,8.174978644682665e-05
ch0_imag_band_4_kurtosis,8.169405578599593e-05
ch1_phase_band_33_std,8.169286536445414e-05
ch0_lfcc_16_kurtosis,8.163493531982909e-05
ch0_cqcc_16_skew,8.158974271644588e-05
ch1_real_band_20_skew,8.155402742507472e-05
ch1_imag_band_16_mean,8.151120350892178e-05
ch1_mfcc_18_skew,8.148480022328841e-05
ch0_mgd_band_20_std,8.136228169300757e-05
ch0_imag_band_23_skew,8.135641654952511e-05
ch0_imag_band_8_mean,8.119996839650238e-05
ch0_imag_band_17_mean,8.116113735295302e-05
ch1_mfcc_2_kurtosis,8.115193091460163e-05
ch0_cqcc_13_skew,8.101382382452752e-05
ch1_mgd_band_24_skew,8.090030011494631e-05
ch0_cqcc_14_skew,8.079009945513826e-05
ch0_real_band_30_mean,8.075327559764021e-05
ch1_real_band_26_kurtosis,8.059058526903757e-05
ch1_mgd_band_9_mean,8.054442701741148e-05
ch0_phase_band_11_skew,8.054233497487824e-05
ch1_cqcc_12_mean,8.039039721164172e-05
ch0_real_band_37_skew,8.038706053356003e-05
ch0_mag_band_8_skew,8.037684602342488e-05
ch1_real_band_29_skew,8.028971860008488e-05
ch0_real_band_25_skew,8.025374023187882e-05
ch0_phase_band_31_kurtosis,8.02262001003379e-05
ch1_real_band_17_skew,8.020027687288916e-05
ch0_mgd_band_30_skew,8.018843327552741e-05
ch1_phase_band_15_skew,8.014001226972971e-05
ch1_phase_band_25_kurtosis,8.012758219005556e-05
ch0_lfcc_15_std,8.010452189178972e-05
ch0_cqcc_18_mean,8.007899718373359e-05
ch1_mgd_band_10_std,8.006673772730295e-05
ch0_real_band_10_mean,8.004383725016867e-05
ch1_phase_band_15_kurtosis,7.999665200550126e-05
ch0_phase_band_29_kurtosis,7.997479037826303e-05
ch0_mfcc_10_skew,7.997048121927311e-05
ch0_real_band_19_std,7.996822683124627e-05
ch0_imag_band_18_mean,7.988406561371022e-05
ch0_real_band_36_skew,7.985040128976027e-05
ch1_mfcc_11_kurtosis,7.98123304434908e-05
ch1_real_band_36_skew,7.97949155529202e-05
ch1_cqcc_12_kurtosis,7.974738305558222e-05
ch1_phase_band_23_std,7.973003604410792e-05
ch1_imag_band_13_skew,7.96948998992365e-05
ch1_phase_band_23_mean,7.958667418239832e-05
ch1_lfcc_6_kurtosis,7.947844864806493e-05
ch1_imag_band_21_skew,7.944032479195132e-05
ch1_lfcc_12_skew,7.94333997818846e-05
ch0_cqcc_13_mean,7.941322337927834e-05
ch0_phase_band_4_kurtosis,7.938712787467213e-05
ch0_mfcc_7_kurtosis,7.938469493090615e-05
ch1_mgd_band_32_skew,7.93634171068639e-05
ch1_imag_band_25_kurtosis,7.926311792169504e-05
ch1_imag_band_17_mean,7.921141081644587e-05
ch1_real_band_23_skew,7.915352307229103e-05
ch0_real_band_9_mean,7.913759819555402e-05
ch1_lfcc_10_kurtosis,7.910402848858143e-05
ch0_mgd_band_27_skew,7.907359459389111e-05
ch0_mag_band_27_mean,7.89867755701116e-05
ch0_real_band_6_skew,7.886270764427402e-05
ch1_real_band_8_kurtosis,7.885002882902315e-05
ch1_mgd_band_10_skew,7.882818454680718e-05
ch0_real_band_14_skew,7.868664376061613e-05
ch0_real_band_27_skew,7.86322083022881e-05
ch0_mgd_band_12_skew,7.85711592730462e-05
ch0_mfcc_13_std,7.855735263691376e-05
ch1_mfcc_17_skew,7.853747595107144e-05
ch0_cqcc_17_mean,7.84806187106392e-05
ch0_lfcc_9_skew,7.847106277429664e-05
ch0_real_band_33_mean,7.844102877568612e-05
ch0_real_band_27_mean,7.843187230058307e-05
ch1_real_band_35_skew,7.839590830152267e-05
ch1_mfcc_14_std,7.839090202262116e-05
ch0_mfcc_4_skew,7.836776666351395e-05
ch1_mag_band_26_skew,7.83191342829903e-05
ch0_mgd_band_14_mean,7.831768620926269e-05
ch1_lfcc_10_skew,7.829751548760638e-05
ch0_imag_band_28_kurtosis,7.823402485812046e-05
ch0_imag_band_27_skew,7.819249632706641e-05
ch0_imag_band_6_kurtosis,7.817988856706899e-05
ch1_mfcc_7_mean,7.816760371196876e-05
ch1_mgd_band_31_kurtosis,7.815229797749299e-05
ch0_mfcc_17_kurtosis,7.809943500007974e-05
ch1_lfcc_9_skew,7.808944923570371e-05
ch0_lfcc_7_kurtosis,7.806024428707136e-05
ch0_real_band_39_mean,7.80602026911858e-05
ch0_mgd_band_13_std,7.800528130034952e-05
ch0_imag_band_10_skew,7.800488654615641e-05
ch1_phase_band_31_mean,7.793534526854197e-05
ch1_lfcc_8_kurtosis,7.79087574893378e-05
ch1_mfcc_9_std,7.787029330789259e-05
ch0_imag_band_31_mean,7.783091519954036e-05
ch1_mfcc_10_kurtosis,7.78262501144782e-05
ch1_real_band_38_skew,7.78184082095313e-05
ch1_cqcc_13_mean,7.78182910620656e-05
ch1_phase_band_27_kurtosis,7.779308922251861e-05
ch0_mgd_band_16_mean,7.770911080767584e-05
ch1_imag_band_24_skew,7.77011837550704e-05
ch1_cqcc_14_mean,7.769418392638505e-05
ch1_real_band_28_kurtosis,7.765643373739334e-05
ch1_imag_band_13_mean,7.764746198357453e-05
ch0_lfcc_6_kurtosis,7.760683169123253e-05
ch1_imag_band_34_skew,7.759011268764472e-05
ch1_imag_band_9_mean,7.755080447393288e-05
ch0_real_band_13_mean,7.745290829013222e-05
ch1_real_band_38_mean,7.744615150960578e-05
ch0_real_band_13_skew,7.74301564068421e-05
ch0_imag_band_9_skew,7.729789568696842e-05
ch1_cqcc_10_kurtosis,7.724144904280812e-05
ch0_real_band_12_skew,7.714799205021808e-05
ch0_cqcc_8_skew,7.702643397764466e-05
ch1_cqcc_5_skew,7.695508065850652e-05
ch1_mgd_band_8_mean,7.694318270810572e-05
ch1_real_band_23_std,7.692996663295479e-05
ch0_imag_band_29_skew,7.667064473457661e-05
ch0_lfcc_6_skew,7.662214603331376e-05
ch1_cqcc_16_skew,7.656516345639302e-05
ch1_cqcc_3_kurtosis,7.655342326085437e-05
ch1_mfcc_18_std,7.653746113409952e-05
ch0_phase_band_17_kurtosis,7.646701496644537e-05
ch0_phase_band_16_skew,7.639575850642679e-05
ch0_mgd_band_22_skew,7.638554582702688e-05
ch1_phase_band_4_std,7.634051069976159e-05
ch1_mgd_band_15_mean,7.62664151781687e-05
ch0_mfcc_18_skew,7.624679615179826e-05
ch1_imag_band_18_skew,7.620442778648589e-05
ch0_phase_band_23_kurtosis,7.614772695420552e-05
ch1_phase_band_17_mean,7.613625014333488e-05
ch1_phase_band_28_std,7.610049950735093e-05
ch0_real_band_14_mean,7.609901963326775e-05
ch0_mgd_band_34_skew,7.598481237577797e-05
ch0_mgd_band_32_skew,7.593558134866492e-05
ch0_mag_band_27_kurtosis,7.590883580626504e-05
ch1_cqcc_8_skew,7.590294345260885e-05
ch0_mfcc_4_kurtosis,7.588586132115026e-05
ch1_phase_band_36_skew,7.587256161285967e-05
ch0_phase_band_33_std,7.581769352914203e-05
ch1_cqcc_8_kurtosis,7.580428236537393e-05
ch0_mgd_band_15_skew,7.574783455207967e-05
ch0_phase_band_11_kurtosis,7.56954510343706e-05
ch0_cqcc_19_kurtosis,7.566909615687863e-05
ch1_cqcc_5_kurtosis,7.555792149232692e-05
ch1_cqcc_6_kurtosis,7.547771464664448e-05
ch0_imag_band_4_mean,7.544131609786828e-05
ch0_phase_band_35_skew,7.538154422215655e-05
ch1_lfcc_16_skew,7.534292196797082e-05
ch1_lfcc_12_mean,7.5329501364368e-05
ch1_mfcc_10_skew,7.530514570837646e-05
ch0_phase_band_22_mean,7.527334657797416e-05
ch0_phase_band_22_std,7.526817718896485e-05
ch0_mgd_band_13_mean,7.519548454490679e-05
ch0_imag_band_24_skew,7.519017777401846e-05
ch0_mfcc_10_kurtosis,7.504825539720949e-05
ch0_phase_band_28_mean,7.504652138734671e-05
ch1_cqcc_14_skew,7.49990064093158e-05
ch1_mgd_band_0_skew,7.495166785960889e-05
ch1_imag_band_8_skew,7.479739508251938e-05
ch0_phase_band_30_mean,7.477860205147512e-05
ch0_imag_band_0_mean,7.47489851819726e-05
ch0_mfcc_12_skew,7.473615345120005e-05
ch1_lfcc_19_kurtosis,7.471972258301751e-05
ch0_imag_band_25_skew,7.470105244283301e-05
ch0_mgd_band_35_skew,7.46534559638629e-05
ch0_cqcc_11_mean,7.463455405060125e-05
ch1_mgd_band_36_skew,7.460498869182396e-05
ch0_real_band_18_skew,7.451543672293103e-05
ch0_cqcc_15_skew,7.446598931701739e-05
ch1_phase_band_24_kurtosis,7.445521803233083e-05
ch0_phase_band_29_std,7.444163296161642e-05
ch0_mag_band_8_kurtosis,7.430012450151175e-05
ch0_phase_band_23_skew,7.426625589366884e-05
ch0_phase_band_31_mean,7.4241348659833e-05
ch1_mfcc_6_kurtosis,7.41497806016637e-05
ch1_phase_band_34_mean,7.411420574377347e-05
ch0_imag_band_24_mean,7.392264711889902e-05
ch1_mfcc_12_kurtosis,7.391100279115613e-05
ch0_imag_band_8_kurtosis,7.384611086173263e-05
ch0_mgd_band_18_skew,7.37629322575088e-05
ch0_real_band_4_mean,7.367721090206879e-05
ch1_mfcc_19_kurtosis,7.36741513979413e-05
ch0_imag_band_36_mean,7.366711246012042e-05
ch0_mfcc_8_skew,7.365854137691233e-05
ch1_imag_band_17_skew,7.362674370620331e-05
ch1_cqcc_18_kurtosis,7.362516885483261e-05
ch1_real_band_22_skew,7.358001114761412e-05
ch1_phase_band_25_skew,7.357751343122708e-05
ch1_phase_band_11_mean,7.353407602794978e-05
ch1_phase_band_20_std,7.351095182055833e-05
ch0_imag_band_19_skew,7.350749900233045e-05
ch1_imag_band_22_mean,7.344083379968433e-05
ch0_real_band_26_kurtosis,7.340271822513307e-05
ch1_mfcc_13_skew,7.332655043601755e-05
ch1_mgd_band_18_skew,7.329811990965816e-05
ch1_real_band_8_mean,7.326021492219411e-05
ch1_phase_band_14_skew,7.325767066878604e-05
ch0_phase_band_17_mean,7.32404472889792e-05
ch1_cqcc_15_kurtosis,7.298693623254762e-05
ch1_imag_band_23_skew,7.298693094079412e-05
ch1_mfcc_16_std,7.292991456579472e-05
ch0_real_band_6_kurtosis,7.292846195240567e-05
ch1_imag_band_8_mean,7.291911662577104e-05
ch0_phase_band_35_mean,7.270320039971798e-05
ch1_phase_band_30_mean,7.270236510601015e-05
ch0_cqcc_3_kurtosis,7.269598764158496e-05
ch1_phase_band_13_kurtosis,7.266662136838388e-05
ch1_real_band_12_mean,7.265571701455579e-05
ch1_imag_band_38_mean,7.260760673196928e-05
ch1_imag_band_36_skew,7.255522834955082e-05
ch1_phase_band_22_mean,7.24886241746314e-05
ch0_mgd_band_37_skew,7.246248510051076e-05
ch0_cqcc_7_kurtosis,7.242497898449705e-05
ch1_mgd_band_23_skew,7.242283970632337e-05
ch0_phase_band_37_skew,7.241890679379779e-05
ch1_mgd_band_6_skew,7.239077628404992e-05
ch0_mgd_band_26_skew,7.23864861663343e-05
ch1_real_band_26_skew,7.224632013935306e-05
ch0_lfcc_14_skew,7.218343435230092e-05
ch1_cqcc_7_skew,7.218007844266521e-05
ch0_mag_band_21_mean,7.21352855359435e-05
ch1_mag_band_28_kurtosis,7.21296084867543e-05
ch0_lfcc_17_std,7.211467276583395e-05
ch1_mgd_band_22_skew,7.208814395149946e-05
ch0_phase_band_35_kurtosis,7.202993282669554e-05
ch0_imag_band_32_skew,7.202586714658678e-05
ch0_phase_band_33_skew,7.195374926670346e-05
ch0_mag_band_28_kurtosis,7.189294978584651e-05
ch1_mgd_band_8_std,7.1885589537981e-05
ch1_mgd_band_4_kurtosis,7.185952537773931e-05
ch0_real_band_26_skew,7.182974277745907e-05
ch0_mgd_band_9_skew,7.174345241359321e-05
ch0_phase_band_20_skew,7.171408394751388e-05
ch1_imag_band_9_skew,7.168577584852932e-05
ch0_imag_band_22_skew,7.163095578300739e-05
ch0_imag_band_6_mean,7.163062476196832e-05
ch0_mgd_band_10_mean,7.158807940006841e-05
ch0_lfcc_19_skew,7.152154445079584e-05
ch0_imag_band_11_mean,7.149430114311511e-05
ch1_cqcc_11_skew,7.148407987173326e-05
ch0_phase_band_29_skew,7.146837806579647e-05
ch0_mfcc_19_std,7.146773563590356e-05
ch1_real_band_17_mean,7.146189322058444e-05
ch0_phase_band_24_std,7.14600062978632e-05
ch1_phase_band_18_skew,7.14243544717884e-05
ch0_mgd_band_8_mean,7.140981691774983e-05
ch1_real_band_31_skew,7.139989286205019e-05
ch0_phase_band_10_mean,7.139900845886914e-05
ch1_imag_band_11_skew,7.136049696812963e-05
ch0_mgd_band_0_skew,7.1233354601153e-05
ch1_real_band_4_mean,7.123117806433595e-05
ch0_phase_band_28_skew,7.114709654982035e-05
ch1_real_band_6_mean,7.113407637258215e-05
ch1_mag_band_11_skew,7.112032282604004e-05
ch1_lfcc_5_kurtosis,7.109226832696468e-05
ch1_mgd_band_16_mean,7.101839858007959e-05
ch1_real_band_28_skew,7.098166480573168e-05
ch0_mfcc_11_mean,7.094648549881183e-05
ch0_real_band_23_skew,7.092792318803855e-05
ch0_mgd_band_29_skew,7.082088035495838e-05
ch1_phase_band_11_std,7.07956732900248e-05
ch1_mfcc_11_mean,7.079308958612018e-05
ch0_mfcc_8_kurtosis,7.06575960281768e-05
ch0_cqcc_8_kurtosis,7.06129972574842e-05
ch0_imag_band_23_mean,7.057162851343794e-05
ch0_imag_band_38_mean,7.045804967695467e-05
ch0_phase_band_11_std,7.045275016955303e-05
ch1_imag_band_8_kurtosis,7.042816034053182e-05
ch0_cqcc_17_skew,7.042192300730027e-05
ch1_phase_band_26_skew,7.033794050639423e-05
ch0_imag_band_32_mean,7.031980419583268e-05
ch0_imag_band_14_skew,7.020113578448596e-05
ch0_real_band_24_mean,7.016095725741554e-05
ch0_real_band_26_mean,7.01522649406175e-05
ch0_phase_band_21_std,7.006676494368896e-05
ch1_mfcc_19_skew,7.005494752146952e-05
ch0_lfcc_10_skew,7.005035981375313e-05
ch0_mfcc_9_kurtosis,7.000390389200177e-05
ch1_lfcc_11_mean,6.998696137274872e-05
ch1_lfcc_14_skew,6.99772102310091e-05
ch0_imag_band_31_skew,6.993571325938546e-05
ch1_phase_band_25_std,6.993316818534751e-05
ch0_real_band_8_mean,6.9895141975728e-05
ch1_phase_band_15_std,6.986857509083811e-05
ch1_phase_band_16_kurtosis,6.984710198683995e-05
ch0_phase_band_24_mean,6.976988001871959e-05
ch0_imag_band_37_skew,6.976401491228285e-05
ch1_imag_band_32_skew,6.975972734976867e-05
ch0_phase_band_22_skew,6.974527576103089e-05
ch1_imag_band_27_skew,6.97326249720208e-05
ch1_mgd_band_11_skew,6.972407676543724e-05
ch1_lfcc_18_kurtosis,6.971350410899999e-05
ch0_imag_band_20_skew,6.971301927274589e-05
ch1_lfcc_17_skew,6.97054618291431e-05
ch1_phase_band_17_std,6.970178163290092e-05
ch1_imag_band_11_mean,6.97008884598661e-05
ch0_mfcc_15_skew,6.969756970254685e-05
ch1_real_band_12_skew,6.966150519079464e-05
ch1_real_band_10_mean,6.965694199023214e-05
ch0_imag_band_20_mean,6.961557503906788e-05
ch1_phase_band_19_kurtosis,6.961031884160311e-05
ch1_mgd_band_26_skew,6.960806440559098e-05
ch1_phase_band_29_skew,6.958333421418855e-05
ch1_phase_band_21_skew,6.956790570915379e-05
ch0_cqcc_6_skew,6.954486597117118e-05
ch1_real_band_8_skew,6.951921062110935e-05
ch0_mgd_band_28_skew,6.944875728519338e-05
ch1_imag_band_35_skew,6.940309023397925e-05
ch1_mgd_band_9_skew,6.940132334504953e-05
ch1_phase_band_35_mean,6.93950344257352e-05
ch0_lfcc_7_skew,6.939039252305148e-05
ch0_phase_band_14_skew,6.936118670701884e-05
ch1_mfcc_14_kurtosis,6.93546651709765e-05
ch1_real_band_19_mean,6.935437610535992e-05
ch1_phase_band_24_skew,6.93138649158409e-05
ch0_real_band_18_mean,6.929305831750357e-05
ch0_phase_band_13_std,6.926258567313023e-05
ch0_real_band_35_mean,6.910679588016301e-05
ch1_mgd_band_16_skew,6.910387182933421e-05
ch1_imag_band_25_skew,6.905593402307586e-05
ch1_lfcc_19_std,6.904164182324373e-05
ch1_real_band_30_skew,6.899102708481291e-05
ch0_phase_band_12_mean,6.888288851825388e-05
ch1_phase_band_32_mean,6.885391986460064e-05
ch0_phase_band_11_mean,6.881769289395813e-05
ch0_imag_band_21_mean,6.878134902045634e-05
ch0_phase_band_12_std,6.875194005868646e-05
ch0_mgd_band_31_skew,6.868947938421367e-05
ch0_real_band_12_mean,6.868482582810983e-05
ch1_phase_band_26_std,6.867681259570979e-05
ch1_lfcc_7_skew,6.866044053565533e-05
ch0_phase_band_6_mean,6.865600722133e-05
ch1_real_band_33_mean,6.862499196478215e-05
ch1_phase_band_18_mean,6.857444023810714e-05
ch1_phase_band_10_skew,6.857347318960447e-05
ch0_real_band_17_skew,6.856368078836665e-05
ch0_imag_band_22_mean,6.853748228251041e-05
ch1_phase_band_26_kurtosis,6.840460887761196e-05
ch0_imag_band_10_mean,6.836710132768132e-05
ch1_real_band_16_mean,6.836341096407329e-05
ch1_phase_band_10_mean,6.828332319022122e-05
ch0_imag_band_8_skew,6.826634498718274e-05
ch0_phase_band_26_std,6.823903415191736e-05
ch0_real_band_19_mean,6.821745444378686e-05
ch1_phase_band_9_kurtosis,6.817318506695101e-05
ch1_mgd_band_13_skew,6.815866580142034e-05
ch0_phase_band_19_std,6.815530913798619e-05
ch0_real_band_32_mean,6.814871921001645e-05
ch0_phase_band_24_kurtosis,6.810713146311721e-05
ch1_phase_band_13_std,6.802214806744426e-05
ch1_mag_band_27_kurtosis,6.799919714428303e-05
ch0_real_band_31_skew,6.793213569959513e-05
ch1_lfcc_8_skew,6.791051614326194e-05
ch1_phase_band_17_kurtosis,6.786800509879063e-05
ch1_imag_band_0_mean,6.786782885960533e-05
ch0_imag_band_26_mean,6.784224325525503e-05
ch0_phase_band_18_std,6.783865028966566e-05
ch1_real_band_16_skew,6.781612432403252e-05
ch1_phase_band_24_mean,6.78130694133304e-05
ch0_mgd_band_9_std,6.778640005209959e-05
ch0_phase_band_19_kurtosis,6.767721111852684e-05
ch0_cqcc_12_skew,6.76767385358929e-05
ch0_lfcc_15_kurtosis,6.766838604635315e-05
ch1_mgd_band_29_skew,6.76653402512175e-05
ch0_phase_band_27_kurtosis,6.760339958474874e-05
ch1_lfcc_6_skew,6.758923502448197e-05
ch1_imag_band_33_skew,6.757119436034437e-05
ch1_cqcc_11_mean,6.756959875524415e-05
ch1_phase_band_25_mean,6.756058639337065e-05
ch0_cqcc_7_skew,6.752691548774176e-05
ch1_mag_band_26_kurtosis,6.745338336030363e-05
ch0_cqcc_10_kurtosis,6.739331442099969e-05
ch0_mgd_band_19_skew,6.737668809335869e-05
ch1_cqcc_9_kurtosis,6.736794670629983e-05
ch0_phase_band_30_skew,6.732459270693005e-05
ch1_imag_band_6_skew,6.731999073930095e-05
ch1_phase_band_22_std,6.728395614489247e-05
ch0_phase_band_26_kurtosis,6.727426234681192e-05
ch0_lfcc_17_mean,6.7243121761579e-05
ch1_imag_band_36_mean,6.71382886991084e-05
ch1_phase_band_27_std,6.702985251118983e-05
ch0_lfcc_16_std,6.700867840291196e-05
ch1_lfcc_16_kurtosis,6.699397552298607e-05
ch1_mgd_band_25_skew,6.697545664450949e-05
ch1_mfcc_15_kurtosis,6.695752313698735e-05
ch0_mfcc_11_kurtosis,6.695205683900787e-05
ch0_phase_band_23_std,6.687642377447297e-05
ch1_mgd_band_31_skew,6.682778359809435e-05
ch0_imag_band_27_mean,6.676690415688913e-05
ch0_real_band_38_skew,6.6752778754917e-05
ch1_real_band_18_mean,6.673847611607721e-05
ch1_phase_band_4_mean,6.664064150360005e-05
ch1_imag_band_10_mean,6.661996812213569e-05
ch1_mag_band_8_skew,6.660977053314464e-05
ch1_phase_band_39_skew,6.660827437190471e-05
ch0_phase_band_8_mean,6.658149937921915e-05
ch0_cqcc_11_skew,6.65205920628556e-05
ch1_lfcc_17_std,6.648098434432734e-05
ch0_imag_band_26_skew,6.647362433080721e-05
ch0_mfcc_13_skew,6.642038005637938e-05
ch0_phase_band_20_kurtosis,6.641543414864804e-05
ch0_mag_band_6_skew,6.631779451624882e-05
ch1_imag_band_30_skew,6.630407282121443e-05
ch1_phase_band_12_mean,6.626976079854772e-05
ch0_cqcc_6_kurtosis,6.620892200154591e-05
ch0_mgd_band_33_skew,6.616101167342353e-05
ch1_real_band_21_skew,6.614204195343875e-05
ch1_phase_band_24_std,6.605552590687252e-05
ch0_mgd_band_25_skew,6.600562822704519e-05
ch1_mfcc_8_kurtosis,6.600165237059649e-05
ch1_mgd_band_21_skew,6.596955705633259e-05
ch1_cqcc_7_kurtosis,6.59641650511778e-05
ch0_mgd_band_15_mean,6.590910416034414e-05
ch0_mfcc_14_kurtosis,6.580686314056893e-05
ch0_phase_band_19_mean,6.577773622806653e-05
ch0_mfcc_12_kurtosis,6.57617965305514e-05
ch1_imag_band_20_mean,6.570858778771725e-05
ch0_imag_band_30_mean,6.567687344930949e-05
ch0_phase_band_27_mean,6.562947854919287e-05
ch0_imag_band_15_mean,6.56269888091949e-05
ch1_phase_band_19_mean,6.560372042271984e-05
ch1_phase_band_26_mean,6.554911921135519e-05
ch0_phase_band_28_std,6.55252188795402e-05
ch1_phase_band_23_skew,6.5522285128063e-05
ch1_imag_band_32_mean,6.551656654529886e-05
ch0_real_band_32_skew,6.549845846370414e-05
ch0_imag_band_12_mean,6.547260077798335e-05
ch1_mgd_band_27_skew,6.54626390016687e-05
ch1_mfcc_4_kurtosis,6.544812512868197e-05
ch0_phase_band_38_skew,6.541636281878115e-05
ch1_real_band_34_skew,6.53760317056243e-05
ch0_phase_band_13_skew,6.535009237824395e-05
ch0_phase_band_17_std,6.533919462823493e-05
ch0_phase_band_10_skew,6.531387383751326e-05
ch1_real_band_13_mean,6.527492044143684e-05
ch0_mfcc_19_skew,6.524771928595867e-05
ch1_phase_band_33_skew,6.520270674860197e-05
ch1_mgd_band_28_skew,6.515895342680618e-05
ch0_imag_band_14_mean,6.514667828337459e-05
ch0_mgd_band_8_skew,6.509496618228316e-05
ch0_phase_band_9_std,6.508601906387286e-05
ch1_cqcc_17_skew,6.507477250426458e-05
ch0_lfcc_19_std,6.500264292449916e-05
ch0_phase_band_8_skew,6.498847702976997e-05
ch1_real_band_24_skew,6.497263107226549e-05
ch0_imag_band_26_kurtosis,6.495344775523163e-05
ch1_real_band_25_kurtosis,6.492652472308608e-05
ch0_mfcc_18_kurtosis,6.490914207704251e-05
ch1_real_band_25_skew,6.48969061110164e-05
ch0_imag_band_35_mean,6.484649839767088e-05
ch1_lfcc_7_kurtosis,6.471451606238341e-05
ch1_phase_band_33_mean,6.468898401076098e-05
ch0_phase_band_18_skew,6.463281809268217e-05
ch1_mfcc_16_kurtosis,6.457650018858418e-05
ch1_phase_band_31_std,6.44534975643141e-05
ch1_imag_band_19_mean,6.441612849859463e-05
ch0_real_band_29_skew,6.441601003808605e-05
ch1_cqcc_19_skew,6.440612142173029e-05
ch0_imag_band_16_mean,6.43724842009294e-05
ch0_mag_band_26_kurtosis,6.429761854468499e-05
ch0_imag_band_28_skew,6.427569538797029e-05
ch0_phase_band_9_mean,6.42666965925744e-05
ch1_imag_band_28_skew,6.424140120625669e-05
ch1_mfcc_12_skew,6.422352356305122e-05
ch1_mgd_band_12_mean,6.419065398206087e-05
ch1_mag_band_6_skew,6.416596827015762e-05
ch1_imag_band_33_mean,6.413325550028722e-05
ch1_phase_band_16_mean,6.411459999186204e-05
ch1_real_band_20_mean,6.41035739543248e-05
ch1_real_band_19_skew,6.407525166275215e-05
ch1_real_band_27_kurtosis,6.403137389424846e-05
ch0_phase_band_15_std,6.400147055284337e-05
ch1_real_band_14_mean,6.398571995859122e-05
ch1_real_band_32_mean,6.393154179633842e-05
ch0_real_band_23_mean,6.388755797858835e-05
ch1_phase_band_10_std,6.386709877618584e-05
ch0_phase_band_25_skew,6.385763424277689e-05
ch1_phase_band_8_skew,6.374602012676009e-05
ch1_imag_band_21_mean,6.371137620622267e-05
ch1_real_band_24_mean,6.365480241086453e-05
ch1_mgd_band_4_skew,6.354531364760836e-05
ch1_mfcc_13_kurtosis,6.354019582707902e-05
ch1_imag_band_39_mean,6.353790944991236e-05
ch1_phase_band_37_skew,6.348984246817513e-05
ch1_mgd_band_13_mean,6.34577614333144e-05
ch1_imag_band_23_mean,6.342867239141809e-05
ch0_cqcc_9_skew,6.341792845805647e-05
ch1_real_band_35_mean,6.335394044868007e-05
ch0_phase_band_12_kurtosis,6.332037946012696e-05
ch1_imag_band_22_skew,6.329786334753913e-05
ch1_phase_band_20_mean,6.329116441102242e-05
ch1_real_band_15_skew,6.322570572316016e-05
ch1_phase_band_34_skew,6.321070122139216e-05
ch0_mfcc_15_kurtosis,6.319172725477168e-05
ch1_real_band_4_skew,6.318396889968792e-05
ch1_imag_band_15_skew,6.317653567778915e-05
ch1_real_band_11_mean,6.316356246556553e-05
ch0_imag_band_11_skew,6.312882976766347e-05
ch1_real_band_22_mean,6.297119076988488e-05
ch1_phase_band_15_mean,6.294960814244361e-05
ch0_imag_band_16_skew,6.289133116655694e-05
ch1_imag_band_26_mean,6.286215719895506e-05
ch1_phase_band_21_kurtosis,6.275022150383572e-05
ch0_mgd_band_9_mean,6.271851228180925e-05
ch1_imag_band_6_mean,6.270966770647389e-05
ch0_phase_band_27_std,6.264989759172771e-05
ch1_mag_band_6_kurtosis,6.264396133651707e-05
ch0_phase_band_13_kurtosis,6.25490580103774e-05
ch1_phase_band_14_std,6.254196639665413e-05
ch0_phase_band_25_mean,6.252115843523174e-05
ch0_real_band_31_mean,6.248535756277175e-05
ch0_phase_band_23_mean,6.248217402629933e-05
ch0_imag_band_19_mean,6.241572196110276e-05
ch0_cqcc_5_kurtosis,6.225086593293013e-05
ch1_mfcc_16_skew,6.224923966771319e-05
ch1_phase_band_8_kurtosis,6.22105482054167e-05
ch1_real_band_9_mean,6.211426937916921e-05
ch1_phase_band_10_kurtosis,6.203020220711893e-05
ch0_phase_band_21_mean,6.198429348104639e-05
ch0_imag_band_27_kurtosis,6.19737187163864e-05
ch1_phase_band_21_std,6.193151480930096e-05
ch1_phase_band_37_mean,6.180744248652274e-05
ch0_imag_band_6_skew,6.167802137991252e-05
ch0_real_band_22_mean,6.161885277994255e-05
ch0_lfcc_18_mean,6.161807736490698e-05
ch1_phase_band_32_kurtosis,6.16176052125708e-05
ch1_lfcc_19_skew,6.153526695752416e-05
ch1_lfcc_16_std,6.150453233604275e-05
ch0_phase_band_9_kurtosis,6.148429771895787e-05
